userID,friendID
582,2238
582,87
582,2242
582,90
582,2248
582,2250
582,93
582,2262
582,2263
582,2266
582,102
582,103
582,104
582,2267
582,105
582,110
582,2270
582,2273
582,117
582,121
582,122
582,2284
582,2286
582,126
582,2288
582,2290
582,132
582,133
582,140
582,2302
582,2309
582,2315
582,2319
582,161
582,162
582,166
582,167
582,2346
582,2347
582,2349
582,2350
582,174
582,2353
582,2355
582,2356
582,2358
582,177
582,2365
582,182
582,184
582,185
582,189
582,191
582,2370
582,2371
582,195
582,2378
582,200
582,201
582,208
582,2388
582,210
582,212
582,2392
582,220
582,2396
582,2401
582,2403
582,227
582,231
582,233
582,2409
582,2410
582,2411
582,2412
582,2413
582,2414
582,2415
582,2417
582,2419
582,241
582,244
582,2420
582,245
582,246
582,2424
582,2425
582,2426
582,251
582,255
582,258
582,265
582,267
582,269
582,273
582,2451
582,2460
582,284
582,2463
582,2464
582,2465
582,2466
582,2469
582,289
582,2470
582,290
582,291
582,2472
582,292
582,293
582,296
582,2477
582,2479
582,2480
582,297
582,2481
582,2482
582,2486
582,2489
582,2490
582,308
582,2494
582,2497
582,2498
582,316
582,318
582,320
582,321
582,327
582,328
582,2504
582,331
582,333
582,335
582,339
582,342
582,345
582,350
582,352
582,2521
582,2523
582,358
582,2539
582,2541
582,369
582,374
582,375
582,377
582,2551
582,2552
582,2557
582,2556
582,2561
582,2562
582,389
582,2564
582,2570
582,2574
582,395
582,397
582,399
582,2576
582,403
582,404
582,2583
582,414
582,2591
582,2593
582,417
582,2596
582,2599
582,2600
582,2604
582,420
582,421
582,422
582,2607
582,2609
582,2614
582,2616
582,428
582,2618
582,430
582,2621
582,2624
582,2627
582,438
582,2631
582,2633
582,2636
582,2639
582,452
582,2643
582,455
582,457
582,2648
582,462
582,2652
582,2653
582,466
582,2663
582,2664
582,2666
582,2667
582,2668
582,2672
582,2674
582,475
582,476
582,2678
582,478
582,484
582,2681
582,485
582,2685
582,488
582,2689
582,2690
582,2691
582,493
582,495
582,496
582,2698
582,2701
582,504
582,505
582,508
582,510
582,511
582,2709
582,2710
582,2712
582,2720
582,2722
582,520
582,2723
582,2724
582,527
582,2730
582,535
582,2734
582,2735
582,2739
582,551
582,2741
582,2746
582,561
582,2753
582,566
582,2756
582,568
582,569
582,573
582,2758
582,574
582,575
582,577
582,2760
582,580
582,4130
582,3594
582,3632
582,1690
582,3402
582,3884
582,1678
582,1705
582,1832
582,1757
582,941
582,2774
582,2765
582,2767
582,585
582,594
582,597
582,2786
582,604
582,2790
582,2791
582,612
582,2795
582,2802
582,2805
582,2807
582,622
582,2810
582,2814
582,627
582,2815
582,629
582,2818
582,2819
582,2825
582,2830
582,640
582,2832
582,646
582,2837
582,651
582,653
582,2842
582,655
582,2843
582,659
582,660
582,664
582,668
582,2847
582,672
582,2855
582,675
582,676
582,677
582,680
582,2863
582,2865
582,695
582,2869
582,703
582,705
582,2876
582,2877
582,717
582,2886
582,726
582,727
582,2892
582,731
582,732
582,733
582,735
582,737
582,739
582,2903
582,2906
582,2909
582,2915
582,2919
582,750
582,753
582,2927
582,2928
582,2930
582,2933
582,2942
582,2945
582,782
582,2951
582,783
582,787
582,789
582,791
582,2960
582,2966
582,2968
582,2969
582,795
582,2970
582,801
582,802
582,805
582,809
582,2976
582,2978
582,816
582,2981
582,818
582,2986
582,2987
582,820
582,2991
582,2997
582,2998
582,3001
582,3002
582,827
582,829
582,3009
582,3013
582,3022
582,3025
582,842
582,3029
582,3031
582,3032
582,853
582,854
582,3038
582,3043
582,860
582,862
582,863
582,865
582,867
582,869
582,3046
582,871
582,3052
582,3055
582,883
582,3058
582,885
582,3059
582,3060
582,889
582,3066
582,3070
582,896
582,898
582,900
582,901
582,904
582,3078
582,908
582,913
582,918
582,3088
582,3090
582,3092
582,930
582,933
582,3106
582,3107
582,3108
582,3112
582,937
582,3116
582,939
582,940
582,3122
582,3125
582,953
582,954
582,958
582,961
582,3143
582,3145
582,3147
582,977
582,3152
582,984
582,986
582,989
582,990
582,991
582,3159
582,3160
582,997
582,3165
582,3166
582,3177
582,1003
582,1010
582,1011
582,3188
582,3189
582,1018
582,1025
582,1034
582,3195
582,1038
582,1041
582,3199
582,3203
582,1047
582,1046
582,3206
582,3208
582,1053
582,1055
582,3219
582,3220
582,1064
582,1065
582,1068
582,1069
582,1073
582,1075
582,1077
582,1080
582,1083
582,1084
582,1085
582,1091
582,3250
582,1093
582,3251
582,1095
582,3253
582,1098
582,3255
582,1103
582,1105
582,3265
582,1111
582,1112
582,1113
582,3271
582,1117
582,1119
582,1121
582,1123
582,1128
582,3288
582,3291
582,3293
582,1130
582,1137
582,3299
582,3304
582,1145
582,1147
582,3310
582,3311
582,1154
582,3312
582,1155
582,3315
582,3320
582,1166
582,1169
582,1171
582,1172
582,1189
582,1190
582,1195
582,1198
582,1199
582,1201
582,1203
582,1206
582,3362
582,3363
582,3368
582,1215
582,1218
582,3374
582,3375
582,1220
582,3377
582,1226
582,1228
582,1231
582,3398
582,1234
582,3400
582,1244
582,1246
582,1250
582,1269
582,1271
582,1273
582,3437
582,1278
582,3439
582,3442
582,3443
582,3446
582,1288
582,1290
582,1292
582,1296
582,1302
582,3474
582,1305
582,1308
582,1310
582,3478
582,1311
582,1312
582,3483
582,1315
582,3485
582,1316
582,1317
582,3495
582,1328
582,1329
582,1335
582,3500
582,1339
582,1346
582,1357
582,1358
582,3518
582,1363
582,3524
582,1367
582,1368
582,1369
582,1375
582,1378
582,1386
582,1391
582,1392
582,3545
582,1396
582,1399
582,1401
582,1405
582,3551
582,1409
582,1410
582,1413
582,1424
582,1435
582,3578
582,3579
582,1440
582,3586
582,1450
582,3587
582,1452
582,3589
582,1453
582,1454
582,1456
582,1468
582,1469
582,3598
582,1472
582,3599
582,3600
582,3601
582,1486
582,3610
582,1493
582,1502
582,1508
582,1509
582,1515
582,1518
582,1519
582,1534
582,1539
582,1540
582,1541
582,3653
582,1555
582,1560
582,3665
582,1563
582,1564
582,1567
582,1568
582,3672
582,3673
582,1575
582,3677
582,1578
582,3679
582,3682
582,1581
582,3683
582,1585
582,1587
582,3684
582,3686
582,3701
582,1591
582,3702
582,1593
582,3709
582,1600
582,3712
582,1606
582,1610
582,3717
582,1621
582,1624
582,3723
582,1628
582,3726
582,1632
582,3729
582,3732
582,3733
582,3741
582,1643
582,1644
582,1647
582,1648
582,3750
582,1653
582,1654
582,3756
582,1661
582,1663
582,3766
582,1668
582,1670
582,1673
582,1677
582,3780
582,1685
582,1688
582,1698
582,3798
582,1700
582,3799
582,1704
582,1707
582,3811
582,1712
582,3813
582,1719
582,1720
582,1726
582,1727
582,1728
582,1730
582,1731
582,3831
582,3834
582,1733
582,1738
582,1737
582,3842
582,1742
582,3846
582,3847
582,1748
582,1750
582,1751
582,3856
582,1753
582,3863
582,1758
582,3866
582,1761
582,1762
582,1772
582,3872
582,3875
582,1782
582,3883
582,3886
582,1784
582,3890
582,1786
582,3893
582,1787
582,1789
582,3895
582,3897
582,1801
582,1806
582,3909
582,3912
582,3913
582,1811
582,3919
582,1813
582,1815
582,1816
582,3920
582,1824
582,1827
582,3928
582,3935
582,3936
582,3941
582,1838
582,1844
582,1846
582,3945
582,1851
582,1853
582,3950
582,1861
582,3955
582,3957
582,1870
582,3959
582,3963
582,1871
582,3970
582,3976
582,1885
582,1888
582,3984
582,3987
582,1892
582,1905
582,3995
582,3996
582,3999
582,1917
582,4004
582,1920
582,4012
582,1927
582,1934
582,1937
582,1952
582,1953
582,1955
582,1956
582,4023
582,1960
582,1967
582,1968
582,4035
582,4037
582,4038
582,1973
582,4039
582,1976
582,4050
582,1984
582,4053
582,4056
582,4057
582,1992
582,1995
582,4067
582,2004
582,4072
582,2007
582,2013
582,4075
582,4076
582,2018
582,4089
582,4092
582,2030
582,4095
582,2034
582,2039
582,2040
582,2042
582,2044
582,4104
582,2050
582,2055
582,4107
582,2068
582,4117
582,4121
582,2074
582,4124
582,4131
582,2085
582,2087
582,2090
582,4135
582,2094
582,2096
582,2106
582,2111
582,2114
582,2116
582,4159
582,2118
582,2122
3247,2129
3247,2673
3247,3925
3247,3628
3247,3620
3247,1119
3247,4026
3247,3771
126,2129
126,164
126,3925
126,503
126,493
126,582
421,2129
421,912
421,582
421,1161
421,1504
2989,2129
3327,2129
1845,2129
1845,3620
5,209
209,5
209,276
209,1356
209,954
209,360
209,510
209,692
2130,245
2130,962
2130,2635
2130,4073
2130,2252
2130,1595
2130,582
2130,1144
2130,64
245,2130
245,127
245,2300
245,2939
245,1977
245,1159
245,1857
245,4108
245,3727
245,582
245,933
962,2130
2635,2130
2635,62
2635,82
2635,151
2635,311
2635,2536
2635,661
2635,972
2635,3547
2635,4084
2635,3685
2635,467
2635,1232
2635,1704
2635,2056
2635,1874
2635,3699
2635,668
2635,3443
4073,2130
4073,2180
4073,82
4073,92
4073,2252
4073,101
4073,2501
4073,2541
4073,2564
4073,2710
4073,2990
4073,915
4073,1006
4073,3242
4073,3411
4073,1296
4073,3811
4073,3970
4073,4001
2252,2130
2252,604
2252,4073
2252,1296
2252,1268
1595,2130
1595,102
1595,2277
1595,2299
1595,2353
1595,264
1595,315
1595,2564
1595,503
1595,864
1595,1043
1595,1156
1595,1161
1595,1220
1595,1251
1595,3470
1595,1772
1595,1868
1595,2083
1595,1487
1595,1268
1144,2130
1144,3086
1144,1282
64,2130
64,2016
64,1268
2131,1775
2131,2789
2131,1184
2131,441
1775,2131
1775,203
1775,2390
1775,441
1775,2670
1775,830
1775,1077
1775,2124
1775,1997
1775,841
1775,1738
2789,2131
2789,2282
2789,2468
2789,432
2789,4024
2789,784
2789,1910
2789,1212
2789,2064
1184,2131
1184,2151
1184,2155
1184,2183
1184,2236
1184,221
1184,2403
1184,2415
1184,375
1184,388
